0 4210 5836 10893 13249 21281
0 321 5901 6200 11985 24119
0 1250 6953 7282 14497 14937
0 4574 6408 12079 14215 25003
0 4947 7492 12173 14219 25158
0 4471 6703 11741 14003 26027
0 5470 7499 12983 14949 26093
0 4232 6492 11353 13292 25351
0 4096 7033 12002 14444 25651
0 5333 7156 11689 14270 25205
0 4633 6739 11883 13711 23947
0 4082 5964 10542 12634 23110
0 4192 6123 9865 12515 22742
0 3911 5964 10237 12440 22627
0 4303 6959 7960 14766 15000
0 4824 7383 12123 14018 24154
0 4361 6677 11217 14155 24618
0 4963 7277 12374 16143 25452
0 4771 6832 11417 13819 24611
0 4419 7201 12355 15257 26301
0 4945 7350 11472 14163 24771
0 5170 7084 11792 13959 24024
0 4056 6125 11406 13473 25054
0 5122 7024 11086 13581 25013
0 4876 7585 12279 14170 26364
0 4425 6049 10346 11981 22737
0 4238 6250 10463 12484 22661
0 5543 7543 13668 15777 25180
0 5528 7378 12837 14498 25259
0 4804 6698 11980 13945 23027
0 4093 6085 10789 12781 22311
0 3956 5830 10413 12426 24052
0 4605 6736 11371 13595 24335
0 4513 7209 12209 14223 24957


