1.313526503545576816e+03 4.489663667439709229e+02 1.504547220229440882e+03 6.797590363261150515e+02 8.601507646977897537e+01
1.558219168219201038e+03 5.793873062758076458e+02 1.389501803929323387e+03 1.765304293303954353e+02 7.319591652274433500e+02
2.425604466182218857e+03 1.789009773054046946e+03 1.204487939092369686e+02 1.364665644476226589e+03 1.313311151083891218e+03
1.183057812479825088e+03 1.486464699159176917e+02 1.757700924351679305e+03 4.761616914021777802e+02 4.456373788814130421e+02
1.322706818935355386e+02 1.277722350214527296e+03 2.893000000000000000e+03 1.807886525620878501e+03 1.399122408052645369e+03
