4.633000000000000000e+03 4.633000000000000000e+03 6.739000000000000000e+03 1.188300000000000000e+04 1.371100000000000000e+04 2.394700000000000000e+04 4.633000000000000000e+03 4.633000000000000000e+03 4.633000000000000000e+03 4.633000000000000000e+03 4.633000000000000000e+03 4.633000000000000000e+03 4.633000000000000000e+03 4.633000000000000000e+03
4.082000000000000000e+03 4.082000000000000000e+03 5.964000000000000000e+03 1.054200000000000000e+04 1.263400000000000000e+04 2.311000000000000000e+04 4.082000000000000000e+03 4.082000000000000000e+03 4.082000000000000000e+03 4.082000000000000000e+03 4.082000000000000000e+03 4.082000000000000000e+03 4.082000000000000000e+03 4.082000000000000000e+03
4.192000000000000000e+03 4.192000000000000000e+03 6.123000000000000000e+03 9.865000000000000000e+03 1.251500000000000000e+04 2.274200000000000000e+04 4.192000000000000000e+03 4.192000000000000000e+03 4.192000000000000000e+03 4.192000000000000000e+03 4.192000000000000000e+03 4.192000000000000000e+03 4.192000000000000000e+03 4.192000000000000000e+03
3.911000000000000000e+03 3.911000000000000000e+03 5.964000000000000000e+03 1.023700000000000000e+04 1.244000000000000000e+04 2.262700000000000000e+04 3.911000000000000000e+03 3.911000000000000000e+03 3.911000000000000000e+03 3.911000000000000000e+03 3.911000000000000000e+03 3.911000000000000000e+03 3.911000000000000000e+03 3.911000000000000000e+03
4.303000000000000000e+03 4.303000000000000000e+03 6.959000000000000000e+03 7.960000000000000000e+03 1.476600000000000000e+04 1.500000000000000000e+04 4.303000000000000000e+03 4.303000000000000000e+03 4.303000000000000000e+03 4.303000000000000000e+03 4.303000000000000000e+03 4.303000000000000000e+03 4.303000000000000000e+03 4.303000000000000000e+03
4.824000000000000000e+03 4.824000000000000000e+03 7.383000000000000000e+03 1.212300000000000000e+04 1.401800000000000000e+04 2.415400000000000000e+04 4.824000000000000000e+03 4.824000000000000000e+03 4.824000000000000000e+03 4.824000000000000000e+03 4.824000000000000000e+03 4.824000000000000000e+03 4.824000000000000000e+03 4.824000000000000000e+03
4.361000000000000000e+03 4.361000000000000000e+03 6.677000000000000000e+03 1.121700000000000000e+04 1.415500000000000000e+04 2.461800000000000000e+04 4.361000000000000000e+03 4.361000000000000000e+03 4.361000000000000000e+03 4.361000000000000000e+03 4.361000000000000000e+03 4.361000000000000000e+03 4.361000000000000000e+03 4.361000000000000000e+03
4.963000000000000000e+03 4.963000000000000000e+03 7.277000000000000000e+03 1.237400000000000000e+04 1.614300000000000000e+04 2.545200000000000000e+04 4.963000000000000000e+03 4.963000000000000000e+03 4.963000000000000000e+03 4.963000000000000000e+03 4.963000000000000000e+03 4.963000000000000000e+03 4.963000000000000000e+03 4.963000000000000000e+03
4.771000000000000000e+03 4.771000000000000000e+03 6.832000000000000000e+03 1.141700000000000000e+04 1.381900000000000000e+04 2.461100000000000000e+04 4.771000000000000000e+03 4.771000000000000000e+03 4.771000000000000000e+03 4.771000000000000000e+03 4.771000000000000000e+03 4.771000000000000000e+03 4.771000000000000000e+03 4.771000000000000000e+03
4.419000000000000000e+03 4.419000000000000000e+03 7.201000000000000000e+03 1.235500000000000000e+04 1.525700000000000000e+04 2.630100000000000000e+04 4.419000000000000000e+03 4.419000000000000000e+03 4.419000000000000000e+03 4.419000000000000000e+03 4.419000000000000000e+03 4.419000000000000000e+03 4.419000000000000000e+03 4.419000000000000000e+03
4.945000000000000000e+03 4.945000000000000000e+03 7.350000000000000000e+03 1.147200000000000000e+04 1.416300000000000000e+04 2.477100000000000000e+04 4.945000000000000000e+03 4.945000000000000000e+03 4.945000000000000000e+03 4.945000000000000000e+03 4.945000000000000000e+03 4.945000000000000000e+03 4.945000000000000000e+03 4.945000000000000000e+03
5.170000000000000000e+03 5.170000000000000000e+03 7.084000000000000000e+03 1.179200000000000000e+04 1.395900000000000000e+04 2.402400000000000000e+04 5.170000000000000000e+03 5.170000000000000000e+03 5.170000000000000000e+03 5.170000000000000000e+03 5.170000000000000000e+03 5.170000000000000000e+03 5.170000000000000000e+03 5.170000000000000000e+03
4.056000000000000000e+03 4.056000000000000000e+03 6.125000000000000000e+03 1.140600000000000000e+04 1.347300000000000000e+04 2.505400000000000000e+04 4.056000000000000000e+03 4.056000000000000000e+03 4.056000000000000000e+03 4.056000000000000000e+03 4.056000000000000000e+03 4.056000000000000000e+03 4.056000000000000000e+03 4.056000000000000000e+03
5.122000000000000000e+03 5.122000000000000000e+03 7.024000000000000000e+03 1.108600000000000000e+04 1.358100000000000000e+04 2.501300000000000000e+04 5.122000000000000000e+03 5.122000000000000000e+03 5.122000000000000000e+03 5.122000000000000000e+03 5.122000000000000000e+03 5.122000000000000000e+03 5.122000000000000000e+03 5.122000000000000000e+03
4.876000000000000000e+03 4.876000000000000000e+03 7.585000000000000000e+03 1.227900000000000000e+04 1.417000000000000000e+04 2.636400000000000000e+04 4.876000000000000000e+03 4.876000000000000000e+03 4.876000000000000000e+03 4.876000000000000000e+03 4.876000000000000000e+03 4.876000000000000000e+03 4.876000000000000000e+03 4.876000000000000000e+03
4.425000000000000000e+03 4.425000000000000000e+03 6.049000000000000000e+03 1.034600000000000000e+04 1.198100000000000000e+04 2.273700000000000000e+04 4.425000000000000000e+03 4.425000000000000000e+03 4.425000000000000000e+03 4.425000000000000000e+03 4.425000000000000000e+03 4.425000000000000000e+03 4.425000000000000000e+03 4.425000000000000000e+03
4.238000000000000000e+03 4.238000000000000000e+03 6.250000000000000000e+03 1.046300000000000000e+04 1.248400000000000000e+04 2.266100000000000000e+04 4.238000000000000000e+03 4.238000000000000000e+03 4.238000000000000000e+03 4.238000000000000000e+03 4.238000000000000000e+03 4.238000000000000000e+03 4.238000000000000000e+03 4.238000000000000000e+03
5.543000000000000000e+03 5.543000000000000000e+03 7.543000000000000000e+03 1.366800000000000000e+04 1.577700000000000000e+04 2.518000000000000000e+04 5.543000000000000000e+03 5.543000000000000000e+03 5.543000000000000000e+03 5.543000000000000000e+03 5.543000000000000000e+03 5.543000000000000000e+03 5.543000000000000000e+03 5.543000000000000000e+03
5.528000000000000000e+03 5.528000000000000000e+03 7.378000000000000000e+03 1.283700000000000000e+04 1.449800000000000000e+04 2.525900000000000000e+04 5.528000000000000000e+03 5.528000000000000000e+03 5.528000000000000000e+03 5.528000000000000000e+03 5.528000000000000000e+03 5.528000000000000000e+03 5.528000000000000000e+03 5.528000000000000000e+03
4.804000000000000000e+03 4.804000000000000000e+03 6.698000000000000000e+03 1.198000000000000000e+04 1.394500000000000000e+04 2.302700000000000000e+04 4.804000000000000000e+03 4.804000000000000000e+03 4.804000000000000000e+03 4.804000000000000000e+03 4.804000000000000000e+03 4.804000000000000000e+03 4.804000000000000000e+03 4.804000000000000000e+03
4.093000000000000000e+03 4.093000000000000000e+03 6.085000000000000000e+03 1.078900000000000000e+04 1.278100000000000000e+04 2.231100000000000000e+04 4.093000000000000000e+03 4.093000000000000000e+03 4.093000000000000000e+03 4.093000000000000000e+03 4.093000000000000000e+03 4.093000000000000000e+03 4.093000000000000000e+03 4.093000000000000000e+03
3.956000000000000000e+03 3.956000000000000000e+03 5.830000000000000000e+03 1.041300000000000000e+04 1.242600000000000000e+04 2.405200000000000000e+04 3.956000000000000000e+03 3.956000000000000000e+03 3.956000000000000000e+03 3.956000000000000000e+03 3.956000000000000000e+03 3.956000000000000000e+03 3.956000000000000000e+03 3.956000000000000000e+03
4.605000000000000000e+03 4.605000000000000000e+03 6.736000000000000000e+03 1.137100000000000000e+04 1.359500000000000000e+04 2.433500000000000000e+04 4.605000000000000000e+03 4.605000000000000000e+03 4.605000000000000000e+03 4.605000000000000000e+03 4.605000000000000000e+03 4.605000000000000000e+03 4.605000000000000000e+03 4.605000000000000000e+03
4.513000000000000000e+03 4.513000000000000000e+03 7.209000000000000000e+03 1.220900000000000000e+04 1.422300000000000000e+04 2.495700000000000000e+04 4.513000000000000000e+03 4.513000000000000000e+03 4.513000000000000000e+03 4.513000000000000000e+03 4.513000000000000000e+03 4.513000000000000000e+03 4.513000000000000000e+03 4.513000000000000000e+03
4.818000000000000000e+03 4.818000000000000000e+03 6.783000000000000000e+03 1.178300000000000000e+04 1.371600000000000000e+04 2.585600000000000000e+04 4.818000000000000000e+03 4.818000000000000000e+03 4.818000000000000000e+03 4.818000000000000000e+03 4.818000000000000000e+03 4.818000000000000000e+03 4.818000000000000000e+03 4.818000000000000000e+03
4.154000000000000000e+03 4.154000000000000000e+03 6.731000000000000000e+03 1.117600000000000000e+04 1.303200000000000000e+04 2.375500000000000000e+04 4.154000000000000000e+03 4.154000000000000000e+03 4.154000000000000000e+03 4.154000000000000000e+03 4.154000000000000000e+03 4.154000000000000000e+03 4.154000000000000000e+03 4.154000000000000000e+03
5.545000000000000000e+03 5.545000000000000000e+03 8.351000000000000000e+03 1.364400000000000000e+04 1.590200000000000000e+04 2.524900000000000000e+04 5.545000000000000000e+03 5.545000000000000000e+03 5.545000000000000000e+03 5.545000000000000000e+03 5.545000000000000000e+03 5.545000000000000000e+03 5.545000000000000000e+03 5.545000000000000000e+03
4.049000000000000000e+03 4.049000000000000000e+03 6.182000000000000000e+03 1.056200000000000000e+04 1.289700000000000000e+04 2.651700000000000000e+04 4.049000000000000000e+03 4.049000000000000000e+03 4.049000000000000000e+03 4.049000000000000000e+03 4.049000000000000000e+03 4.049000000000000000e+03 4.049000000000000000e+03 4.049000000000000000e+03
4.719000000000000000e+03 4.719000000000000000e+03 7.197000000000000000e+03 1.209400000000000000e+04 1.442600000000000000e+04 2.573200000000000000e+04 4.719000000000000000e+03 4.719000000000000000e+03 4.719000000000000000e+03 4.719000000000000000e+03 4.719000000000000000e+03 4.719000000000000000e+03 4.719000000000000000e+03 4.719000000000000000e+03
4.557000000000000000e+03 4.557000000000000000e+03 6.530000000000000000e+03 1.111200000000000000e+04 1.320200000000000000e+04 2.148700000000000000e+04 4.557000000000000000e+03 4.557000000000000000e+03 4.557000000000000000e+03 4.557000000000000000e+03 4.557000000000000000e+03 4.557000000000000000e+03 4.557000000000000000e+03 4.557000000000000000e+03
4.683000000000000000e+03 4.683000000000000000e+03 6.740000000000000000e+03 1.134100000000000000e+04 1.337900000000000000e+04 2.270300000000000000e+04 4.683000000000000000e+03 4.683000000000000000e+03 4.683000000000000000e+03 4.683000000000000000e+03 4.683000000000000000e+03 4.683000000000000000e+03 4.683000000000000000e+03 4.683000000000000000e+03
4.073000000000000000e+03 4.073000000000000000e+03 6.196000000000000000e+03 1.066800000000000000e+04 1.280400000000000000e+04 2.233200000000000000e+04 4.073000000000000000e+03 4.073000000000000000e+03 4.073000000000000000e+03 4.073000000000000000e+03 4.073000000000000000e+03 4.073000000000000000e+03 4.073000000000000000e+03 4.073000000000000000e+03
4.913000000000000000e+03 4.913000000000000000e+03 6.924000000000000000e+03 1.216900000000000000e+04 1.416500000000000000e+04 2.339600000000000000e+04 4.913000000000000000e+03 4.913000000000000000e+03 4.913000000000000000e+03 4.913000000000000000e+03 4.913000000000000000e+03 4.913000000000000000e+03 4.913000000000000000e+03 4.913000000000000000e+03
4.339000000000000000e+03 4.339000000000000000e+03 6.708000000000000000e+03 1.162100000000000000e+04 1.387300000000000000e+04 2.404000000000000000e+04 4.339000000000000000e+03 4.339000000000000000e+03 4.339000000000000000e+03 4.339000000000000000e+03 4.339000000000000000e+03 4.339000000000000000e+03 4.339000000000000000e+03 4.339000000000000000e+03
3.400000000000000000e+03 3.400000000000000000e+03 5.574000000000000000e+03 9.501000000000000000e+03 1.175100000000000000e+04 2.133000000000000000e+04 3.400000000000000000e+03 3.400000000000000000e+03 3.400000000000000000e+03 3.400000000000000000e+03 3.400000000000000000e+03 3.400000000000000000e+03 3.400000000000000000e+03 3.400000000000000000e+03
4.998000000000000000e+03 4.998000000000000000e+03 6.906000000000000000e+03 1.218500000000000000e+04 1.426800000000000000e+04 2.433000000000000000e+04 4.998000000000000000e+03 4.998000000000000000e+03 4.998000000000000000e+03 4.998000000000000000e+03 4.998000000000000000e+03 4.998000000000000000e+03 4.998000000000000000e+03 4.998000000000000000e+03
4.484000000000000000e+03 4.484000000000000000e+03 6.557000000000000000e+03 1.204900000000000000e+04 1.432000000000000000e+04 2.563800000000000000e+04 4.484000000000000000e+03 4.484000000000000000e+03 4.484000000000000000e+03 4.484000000000000000e+03 4.484000000000000000e+03 4.484000000000000000e+03 4.484000000000000000e+03 4.484000000000000000e+03
5.039000000000000000e+03 5.039000000000000000e+03 6.950000000000000000e+03 1.215500000000000000e+04 1.444100000000000000e+04 2.521400000000000000e+04 5.039000000000000000e+03 5.039000000000000000e+03 5.039000000000000000e+03 5.039000000000000000e+03 5.039000000000000000e+03 5.039000000000000000e+03 5.039000000000000000e+03 5.039000000000000000e+03
4.453000000000000000e+03 4.453000000000000000e+03 6.179000000000000000e+03 1.101600000000000000e+04 1.306500000000000000e+04 1.418300000000000000e+04 4.453000000000000000e+03 4.453000000000000000e+03 4.453000000000000000e+03 4.453000000000000000e+03 4.453000000000000000e+03 4.453000000000000000e+03 4.453000000000000000e+03 4.453000000000000000e+03
4.618000000000000000e+03 4.618000000000000000e+03 6.398000000000000000e+03 1.017300000000000000e+04 1.242400000000000000e+04 2.292000000000000000e+04 4.618000000000000000e+03 4.618000000000000000e+03 4.618000000000000000e+03 4.618000000000000000e+03 4.618000000000000000e+03 4.618000000000000000e+03 4.618000000000000000e+03 4.618000000000000000e+03
5.801000000000000000e+03 5.801000000000000000e+03 8.556000000000000000e+03 1.463000000000000000e+04 1.673600000000000000e+04 2.591100000000000000e+04 5.801000000000000000e+03 5.801000000000000000e+03 5.801000000000000000e+03 5.801000000000000000e+03 5.801000000000000000e+03 5.801000000000000000e+03 5.801000000000000000e+03 5.801000000000000000e+03
4.730000000000000000e+03 4.730000000000000000e+03 6.391000000000000000e+03 1.084800000000000000e+04 1.250900000000000000e+04 2.179400000000000000e+04 4.730000000000000000e+03 4.730000000000000000e+03 4.730000000000000000e+03 4.730000000000000000e+03 4.730000000000000000e+03 4.730000000000000000e+03 4.730000000000000000e+03 4.730000000000000000e+03
4.170000000000000000e+03 4.170000000000000000e+03 6.320000000000000000e+03 1.093400000000000000e+04 1.281900000000000000e+04 2.324100000000000000e+04 4.170000000000000000e+03 4.170000000000000000e+03 4.170000000000000000e+03 4.170000000000000000e+03 4.170000000000000000e+03 4.170000000000000000e+03 4.170000000000000000e+03 4.170000000000000000e+03
4.889000000000000000e+03 4.889000000000000000e+03 7.161000000000000000e+03 1.151300000000000000e+04 1.319000000000000000e+04 2.163900000000000000e+04 4.889000000000000000e+03 4.889000000000000000e+03 4.889000000000000000e+03 4.889000000000000000e+03 4.889000000000000000e+03 4.889000000000000000e+03 4.889000000000000000e+03 4.889000000000000000e+03
3.314000000000000000e+03 3.314000000000000000e+03 5.100000000000000000e+03 8.710000000000000000e+03 1.025600000000000000e+04 1.946500000000000000e+04 2.116600000000000000e+04 3.127100000000000000e+04 3.283700000000000000e+04 3.664600000000000000e+04 3.789800000000000000e+04 4.269100000000000000e+04 3.314000000000000000e+03 3.314000000000000000e+03
3.106000000000000000e+03 3.106000000000000000e+03 5.297000000000000000e+03 9.160000000000000000e+03 1.095500000000000000e+04 1.848700000000000000e+04 1.980300000000000000e+04 2.811700000000000000e+04 2.941000000000000000e+04 3.260600000000000000e+04 3.399300000000000000e+04 3.779500000000000000e+04 3.106000000000000000e+03 3.106000000000000000e+03
4.601000000000000000e+03 4.601000000000000000e+03 5.673000000000000000e+03 9.194000000000000000e+03 1.160900000000000000e+04 1.961600000000000000e+04 2.115800000000000000e+04 2.954600000000000000e+04 3.115900000000000000e+04 3.492400000000000000e+04 3.566000000000000000e+04 3.989500000000000000e+04 4.601000000000000000e+03 4.601000000000000000e+03
3.265000000000000000e+03 3.265000000000000000e+03 5.348000000000000000e+03 9.289000000000000000e+03 1.117300000000000000e+04 1.938300000000000000e+04 2.020100000000000000e+04 2.867500000000000000e+04 3.015000000000000000e+04 3.294100000000000000e+04 3.480400000000000000e+04 3.928400000000000000e+04 3.265000000000000000e+03 3.265000000000000000e+03
3.710000000000000000e+03 3.710000000000000000e+03 4.950000000000000000e+03 9.047000000000000000e+03 1.067200000000000000e+04 1.822300000000000000e+04 1.955900000000000000e+04 2.729200000000000000e+04 2.873500000000000000e+04 3.178600000000000000e+04 3.329700000000000000e+04 3.715700000000000000e+04 3.710000000000000000e+03 3.710000000000000000e+03
3.765000000000000000e+03 3.765000000000000000e+03 5.093000000000000000e+03 8.459000000000000000e+03 9.874000000000000000e+03 1.441500000000000000e+04 1.979000000000000000e+04 1.989900000000000000e+04 2.799700000000000000e+04 3.150400000000000000e+04 3.317400000000000000e+04 3.702300000000000000e+04 3.765000000000000000e+03 3.765000000000000000e+03
3.939000000000000000e+03 3.939000000000000000e+03 5.552000000000000000e+03 9.888000000000000000e+03 1.154200000000000000e+04 2.023100000000000000e+04 2.097000000000000000e+04 2.953200000000000000e+04 3.166900000000000000e+04 3.516100000000000000e+04 3.718900000000000000e+04 4.278100000000000000e+04 3.939000000000000000e+03 3.939000000000000000e+03
3.732000000000000000e+03 3.732000000000000000e+03 5.356000000000000000e+03 8.776000000000000000e+03 1.077400000000000000e+04 1.831900000000000000e+04 1.960700000000000000e+04 2.718000000000000000e+04 2.907400000000000000e+04 3.240800000000000000e+04 3.401700000000000000e+04 3.767100000000000000e+04 3.732000000000000000e+03 3.732000000000000000e+03
3.058000000000000000e+03 3.058000000000000000e+03 5.544000000000000000e+03 9.134000000000000000e+03 1.118800000000000000e+04 1.914900000000000000e+04 2.036200000000000000e+04 2.870100000000000000e+04 3.060800000000000000e+04 3.372600000000000000e+04 3.557100000000000000e+04 4.062600000000000000e+04 3.058000000000000000e+03 3.058000000000000000e+03
3.509000000000000000e+03 3.509000000000000000e+03 5.226000000000000000e+03 8.524000000000000000e+03 1.046300000000000000e+04 1.671600000000000000e+04 1.771800000000000000e+04 2.426500000000000000e+04 2.561700000000000000e+04 2.854800000000000000e+04 3.044400000000000000e+04 3.482600000000000000e+04 3.509000000000000000e+03 3.509000000000000000e+03
3.068000000000000000e+03 3.068000000000000000e+03 4.839000000000000000e+03 8.119000000000000000e+03 1.000100000000000000e+04 1.839700000000000000e+04 1.956200000000000000e+04 2.730500000000000000e+04 2.883300000000000000e+04 3.234400000000000000e+04 3.388000000000000000e+04 3.743000000000000000e+04 3.068000000000000000e+03 3.068000000000000000e+03
3.557000000000000000e+03 3.557000000000000000e+03 5.001000000000000000e+03 8.278000000000000000e+03 1.009000000000000000e+04 1.764000000000000000e+04 1.883800000000000000e+04 2.709700000000000000e+04 2.817200000000000000e+04 3.118700000000000000e+04 3.305000000000000000e+04 3.685600000000000000e+04 3.557000000000000000e+03 3.557000000000000000e+03
2.972000000000000000e+03 2.972000000000000000e+03 4.407000000000000000e+03 7.679000000000000000e+03 8.919000000000000000e+03 1.625600000000000000e+04 1.695400000000000000e+04 2.589900000000000000e+04 2.711900000000000000e+04 3.014100000000000000e+04 3.156000000000000000e+04 3.474000000000000000e+04 2.972000000000000000e+03 2.972000000000000000e+03
3.465000000000000000e+03 3.465000000000000000e+03 4.713000000000000000e+03 7.965000000000000000e+03 9.642000000000000000e+03 1.769800000000000000e+04 1.880800000000000000e+04 2.704400000000000000e+04 2.749300000000000000e+04 3.076700000000000000e+04 3.220500000000000000e+04 3.619000000000000000e+04 3.465000000000000000e+03 3.465000000000000000e+03
3.678000000000000000e+03 3.678000000000000000e+03 5.377000000000000000e+03 9.485000000000000000e+03 1.090400000000000000e+04 1.988700000000000000e+04 2.102800000000000000e+04 2.975300000000000000e+04 3.151800000000000000e+04 3.496000000000000000e+04 3.707800000000000000e+04 4.154000000000000000e+04 3.678000000000000000e+03 3.678000000000000000e+03
3.251000000000000000e+03 3.251000000000000000e+03 5.131000000000000000e+03 8.770000000000000000e+03 1.090300000000000000e+04 1.867200000000000000e+04 2.001500000000000000e+04 2.852100000000000000e+04 2.984300000000000000e+04 3.306400000000000000e+04 3.488300000000000000e+04 3.910600000000000000e+04 3.251000000000000000e+03 3.251000000000000000e+03
3.337000000000000000e+03 3.337000000000000000e+03 5.087000000000000000e+03 8.830000000000000000e+03 1.026200000000000000e+04 1.883800000000000000e+04 1.990200000000000000e+04 2.788200000000000000e+04 2.914400000000000000e+04 3.223300000000000000e+04 3.387000000000000000e+04 3.843300000000000000e+04 3.337000000000000000e+03 3.337000000000000000e+03
3.345000000000000000e+03 3.345000000000000000e+03 5.108000000000000000e+03 8.276000000000000000e+03 1.001400000000000000e+04 1.725600000000000000e+04 1.849100000000000000e+04 2.611800000000000000e+04 2.741500000000000000e+04 3.057500000000000000e+04 3.207800000000000000e+04 3.601100000000000000e+04 3.345000000000000000e+03 3.345000000000000000e+03
3.387000000000000000e+03 3.387000000000000000e+03 5.343000000000000000e+03 9.210000000000000000e+03 1.122200000000000000e+04 1.832000000000000000e+04 1.960700000000000000e+04 2.699800000000000000e+04 2.824500000000000000e+04 3.132400000000000000e+04 3.342200000000000000e+04 3.716200000000000000e+04 3.387000000000000000e+03 3.387000000000000000e+03
3.066000000000000000e+03 3.066000000000000000e+03 4.610000000000000000e+03 8.047000000000000000e+03 1.002000000000000000e+04 1.744900000000000000e+04 1.874500000000000000e+04 2.656900000000000000e+04 2.793100000000000000e+04 3.075500000000000000e+04 3.246600000000000000e+04 3.564800000000000000e+04 3.773400000000000000e+04 4.627300000000000000e+04
3.126000000000000000e+03 3.126000000000000000e+03 4.507000000000000000e+03 7.590000000000000000e+03 9.950000000000000000e+03 1.735900000000000000e+04 1.862600000000000000e+04 2.539200000000000000e+04 2.717600000000000000e+04 2.998800000000000000e+04 3.170500000000000000e+04 3.490700000000000000e+04 3.702600000000000000e+04 4.572000000000000000e+04
3.208000000000000000e+03 3.208000000000000000e+03 5.182000000000000000e+03 8.831000000000000000e+03 1.100000000000000000e+04 1.923000000000000000e+04 2.029200000000000000e+04 2.897500000000000000e+04 3.039200000000000000e+04 3.292800000000000000e+04 3.435900000000000000e+04 3.735300000000000000e+04 3.953200000000000000e+04 4.876100000000000000e+04
3.274000000000000000e+03 3.274000000000000000e+03 5.328000000000000000e+03 8.959000000000000000e+03 1.089400000000000000e+04 1.929600000000000000e+04 2.049000000000000000e+04 2.802500000000000000e+04 2.844500000000000000e+04 3.145500000000000000e+04 3.234500000000000000e+04 3.530100000000000000e+04 3.642700000000000000e+04 4.618800000000000000e+04
2.846000000000000000e+03 2.846000000000000000e+03 4.582000000000000000e+03 7.664000000000000000e+03 9.553000000000000000e+03 1.756000000000000000e+04 1.865100000000000000e+04 2.677800000000000000e+04 2.730100000000000000e+04 3.047700000000000000e+04 3.189900000000000000e+04 3.490400000000000000e+04 3.670200000000000000e+04 4.697800000000000000e+04
3.134000000000000000e+03 3.134000000000000000e+03 5.148000000000000000e+03 8.267000000000000000e+03 1.020600000000000000e+04 1.807700000000000000e+04 1.916600000000000000e+04 2.783400000000000000e+04 2.894300000000000000e+04 3.159000000000000000e+04 3.286700000000000000e+04 3.552600000000000000e+04 3.739500000000000000e+04 4.703700000000000000e+04
2.937000000000000000e+03 2.937000000000000000e+03 4.738000000000000000e+03 7.886000000000000000e+03 1.044700000000000000e+04 1.907700000000000000e+04 2.063300000000000000e+04 2.896600000000000000e+04 2.983000000000000000e+04 3.272000000000000000e+04 3.448600000000000000e+04 3.713900000000000000e+04 3.948600000000000000e+04 4.959200000000000000e+04
2.988000000000000000e+03 2.988000000000000000e+03 4.636000000000000000e+03 7.483000000000000000e+03 9.141000000000000000e+03 1.845000000000000000e+04 1.992700000000000000e+04 2.779500000000000000e+04 2.934200000000000000e+04 3.193100000000000000e+04 3.388100000000000000e+04 3.664000000000000000e+04 3.896500000000000000e+04 4.987300000000000000e+04
2.792000000000000000e+03 2.792000000000000000e+03 4.410000000000000000e+03 7.592000000000000000e+03 9.676000000000000000e+03 1.762000000000000000e+04 1.895000000000000000e+04 2.652500000000000000e+04 2.765000000000000000e+04 3.035600000000000000e+04 3.194300000000000000e+04 3.465800000000000000e+04 3.665000000000000000e+04 4.528000000000000000e+04
3.022000000000000000e+03 3.022000000000000000e+03 5.057000000000000000e+03 8.507000000000000000e+03 1.095200000000000000e+04 1.936300000000000000e+04 2.109900000000000000e+04 2.911400000000000000e+04 3.049100000000000000e+04 3.312900000000000000e+04 3.521400000000000000e+04 3.815900000000000000e+04 4.030600000000000000e+04 5.117400000000000000e+04
