0 2981 5046 10937 12531 15880 17887 19026 26101 26612 32269 38447 40082 44893
0 2713 4777 10796 12426 16168 18442 24286 26322 29937 32076 39193 41275 44432
0 3002 5554 11515 13571 16299 18711 25010 26692 31466 33300 40490 41771 46009
0 2668 4857 9960 11316 15082 16616 22454 24430 28210 29830 36131 37970 41411
0 3359 5491 14825 14925 21039 21160 30367 30470 36486 36941 44930 45416 49482
0 3723 5856 12919 14761 19157 21266 28663 29861 34822 36911 45296 46661 50928
0 3683 5872 13711 15115 19671 21015 27891 29215 33416 35370 42359 43765 47719
0 3114 5492 11849 13790 17843 19972 27192 28842 33135 35368 42665 44387 48059
0 3416 5235 12458 14409 17605 19686 26035 27878 31566 33830 41334 43253 47815
