0 3066 4610 8047 10020 17449 18745 26569 27931 30755 32466 35648 37734 46273
0 3126 4507 7590 9950 17359 18626 25392 27176 29988 31705 34907 37026 45720
0 3208 5182 8831 11000 19230 20292 28975 30392 32928 34359 37353 39532 48761
0 3274 5328 8959 10894 19296 20490 28025 28445 31455 32345 35301 36427 46188
0 2846 4582 7664 9553 17560 18651 26778 27301 30477 31899 34904 36702 46978
0 3134 5148 8267 10206 18077 19166 27834 28943 31590 32867 35526 37395 47037
0 2937 4738 7886 10447 19077 20633 28966 29830 32720 34486 37139 39486 49592
0 2988 4636 7483 9141 18450 19927 27795 29342 31931 33881 36640 38965 49873

