0.000000000000000000e+00 3.982000000000000000e+03 5.829000000000000000e+03 1.066500000000000000e+04 1.320600000000000000e+04 2.105300000000000000e+04
0.000000000000000000e+00 4.341000000000000000e+03 5.945000000000000000e+03 9.950000000000000000e+03 1.201500000000000000e+04 2.396100000000000000e+04
0.000000000000000000e+00 1.346000000000000000e+03 7.176000000000000000e+03 7.383000000000000000e+03 1.478200000000000000e+04 1.505900000000000000e+04
0.000000000000000000e+00 4.397000000000000000e+03 6.410000000000000000e+03 1.190200000000000000e+04 1.424100000000000000e+04 2.482900000000000000e+04
0.000000000000000000e+00 4.532000000000000000e+03 7.239000000000000000e+03 1.175700000000000000e+04 1.399100000000000000e+04 2.474100000000000000e+04
0.000000000000000000e+00 4.276000000000000000e+03 6.684000000000000000e+03 1.154700000000000000e+04 1.397000000000000000e+04 2.583200000000000000e+04
0.000000000000000000e+00 4.894000000000000000e+03 7.086000000000000000e+03 1.240700000000000000e+04 1.454400000000000000e+04 2.551700000000000000e+04
0.000000000000000000e+00 3.840000000000000000e+03 6.294000000000000000e+03 1.095900000000000000e+04 1.295200000000000000e+04 2.495700000000000000e+04
0.000000000000000000e+00 3.903000000000000000e+03 7.019000000000000000e+03 1.180400000000000000e+04 1.420300000000000000e+04 2.545600000000000000e+04
0.000000000000000000e+00 5.148000000000000000e+03 7.118000000000000000e+03 1.150500000000000000e+04 1.427100000000000000e+04 2.501800000000000000e+04
0.000000000000000000e+00 4.453000000000000000e+03 6.422000000000000000e+03 1.169600000000000000e+04 1.374800000000000000e+04 2.376400000000000000e+04
0.000000000000000000e+00 3.685000000000000000e+03 5.787000000000000000e+03 1.014900000000000000e+04 1.243200000000000000e+04 2.271600000000000000e+04
0.000000000000000000e+00 4.006000000000000000e+03 6.103000000000000000e+03 9.679000000000000000e+03 1.253100000000000000e+04 2.255000000000000000e+04
0.000000000000000000e+00 3.714000000000000000e+03 5.961000000000000000e+03 1.004200000000000000e+04 1.244900000000000000e+04 2.243100000000000000e+04
0.000000000000000000e+00 4.086000000000000000e+03 6.914000000000000000e+03 7.726000000000000000e+03 1.462100000000000000e+04 1.470800000000000000e+04
0.000000000000000000e+00 4.587000000000000000e+03 7.325000000000000000e+03 1.188600000000000000e+04 1.417900000000000000e+04 2.391800000000000000e+04
0.000000000000000000e+00 4.178000000000000000e+03 6.663000000000000000e+03 1.103100000000000000e+04 1.375600000000000000e+04 2.443200000000000000e+04
0.000000000000000000e+00 4.785000000000000000e+03 7.278000000000000000e+03 1.219600000000000000e+04 1.564900000000000000e+04 2.527200000000000000e+04
