0.000000000000000000e+00 5.554000000000000000e+03 7.449000000000000000e+03 1.296700000000000000e+04 1.469000000000000000e+04 1.872800000000000000e+04
0.000000000000000000e+00 5.856000000000000000e+03 7.359000000000000000e+03 1.329000000000000000e+04 1.470200000000000000e+04 1.874300000000000000e+04
0.000000000000000000e+00 5.897000000000000000e+03 8.015000000000000000e+03 1.390700000000000000e+04 1.543800000000000000e+04 1.942100000000000000e+04
0.000000000000000000e+00 5.486000000000000000e+03 7.306000000000000000e+03 1.234600000000000000e+04 1.388100000000000000e+04 1.936300000000000000e+04
0.000000000000000000e+00 7.153000000000000000e+03 9.812000000000000000e+03 1.513600000000000000e+04 1.716400000000000000e+04 2.185000000000000000e+04
0.000000000000000000e+00 5.712000000000000000e+03 7.169000000000000000e+03 1.307200000000000000e+04 1.457800000000000000e+04 1.882100000000000000e+04
0.000000000000000000e+00 6.075000000000000000e+03 7.693000000000000000e+03 1.423900000000000000e+04 1.573700000000000000e+04 2.059700000000000000e+04
0.000000000000000000e+00 6.974000000000000000e+03 8.752000000000000000e+03 1.493000000000000000e+04 1.647200000000000000e+04 2.103500000000000000e+04
0.000000000000000000e+00 6.658000000000000000e+03 8.335000000000000000e+03 1.467200000000000000e+04 1.633700000000000000e+04 2.030200000000000000e+04
0.000000000000000000e+00 6.226000000000000000e+03 8.392000000000000000e+03 1.383200000000000000e+04 1.550800000000000000e+04 1.904600000000000000e+04
0.000000000000000000e+00 5.271000000000000000e+03 6.942000000000000000e+03 1.270000000000000000e+04 1.423200000000000000e+04 1.811300000000000000e+04
0.000000000000000000e+00 6.424000000000000000e+03 7.961000000000000000e+03 1.305000000000000000e+04 1.472900000000000000e+04 1.853400000000000000e+04
0.000000000000000000e+00 6.230000000000000000e+03 8.105000000000000000e+03 1.488100000000000000e+04 1.685700000000000000e+04 2.019500000000000000e+04
0.000000000000000000e+00 6.034000000000000000e+03 7.975000000000000000e+03 1.467600000000000000e+04 1.636000000000000000e+04 2.076500000000000000e+04
0.000000000000000000e+00 6.840000000000000000e+03 8.379000000000000000e+03 1.420900000000000000e+04 1.583900000000000000e+04 1.947600000000000000e+04
0.000000000000000000e+00 5.867000000000000000e+03 7.502000000000000000e+03 1.329700000000000000e+04 1.502900000000000000e+04 1.905200000000000000e+04
0.000000000000000000e+00 5.174000000000000000e+03 7.206000000000000000e+03 1.219800000000000000e+04 1.403900000000000000e+04 1.725400000000000000e+04
0.000000000000000000e+00 5.085000000000000000e+03 7.214000000000000000e+03 1.298700000000000000e+04 1.501400000000000000e+04 1.841300000000000000e+04
0.000000000000000000e+00 4.872000000000000000e+03 6.598000000000000000e+03 1.231100000000000000e+04 1.415400000000000000e+04 1.802900000000000000e+04
0.000000000000000000e+00 6.473000000000000000e+03 8.215000000000000000e+03 1.454200000000000000e+04 1.635600000000000000e+04 2.052700000000000000e+04
0.000000000000000000e+00 5.772000000000000000e+03 7.701000000000000000e+03 1.347200000000000000e+04 1.550100000000000000e+04 2.045200000000000000e+04
0.000000000000000000e+00 7.627000000000000000e+03 9.169000000000000000e+03 1.519300000000000000e+04 1.687500000000000000e+04 2.026500000000000000e+04
0.000000000000000000e+00 6.478000000000000000e+03 8.209000000000000000e+03 1.499900000000000000e+04 1.693500000000000000e+04 2.113900000000000000e+04
0.000000000000000000e+00 5.825000000000000000e+03 7.541000000000000000e+03 1.340500000000000000e+04 1.490200000000000000e+04 1.858800000000000000e+04
0.000000000000000000e+00 4.932000000000000000e+03 6.485000000000000000e+03 1.165200000000000000e+04 1.328000000000000000e+04 1.740900000000000000e+04
0.000000000000000000e+00 5.462000000000000000e+03 7.090000000000000000e+03 1.353100000000000000e+04 1.526500000000000000e+04 1.875900000000000000e+04
0.000000000000000000e+00 8.048000000000000000e+03 9.884000000000000000e+03 1.590500000000000000e+04 1.764900000000000000e+04 2.132900000000000000e+04
0.000000000000000000e+00 7.866000000000000000e+03 9.678000000000000000e+03 1.644900000000000000e+04 1.830000000000000000e+04 2.266800000000000000e+04
0.000000000000000000e+00 8.512000000000000000e+03 1.020200000000000000e+04 1.780400000000000000e+04 1.950700000000000000e+04 2.360100000000000000e+04
0.000000000000000000e+00 7.032000000000000000e+03 8.525000000000000000e+03 1.535100000000000000e+04 1.689100000000000000e+04 2.057000000000000000e+04
0.000000000000000000e+00 6.309000000000000000e+03 7.963000000000000000e+03 1.343600000000000000e+04 1.518400000000000000e+04 1.929700000000000000e+04
0.000000000000000000e+00 7.901000000000000000e+03 9.639000000000000000e+03 1.561600000000000000e+04 1.750100000000000000e+04 2.125400000000000000e+04
0.000000000000000000e+00 7.247000000000000000e+03 9.029000000000000000e+03 1.696600000000000000e+04 1.875400000000000000e+04 2.425800000000000000e+04
0.000000000000000000e+00 7.071000000000000000e+03 8.811000000000000000e+03 1.675200000000000000e+04 1.846600000000000000e+04 2.218800000000000000e+04
0.000000000000000000e+00 6.720000000000000000e+03 8.337000000000000000e+03 1.493600000000000000e+04 1.665500000000000000e+04 2.098200000000000000e+04
0.000000000000000000e+00 6.050000000000000000e+03 7.668000000000000000e+03 1.362100000000000000e+04 1.561600000000000000e+04 1.925400000000000000e+04
