0.000000000000000000e+00 5.041000000000000000e+03 9.325000000000000000e+03 1.464500000000000000e+04 1.936500000000000000e+04 2.473000000000000000e+04
0.000000000000000000e+00 5.325000000000000000e+03 1.156300000000000000e+04 1.653000000000000000e+04 2.104600000000000000e+04 2.585000000000000000e+04
0.000000000000000000e+00 4.461000000000000000e+03 8.848000000000000000e+03 1.361400000000000000e+04 1.804200000000000000e+04 2.231000000000000000e+04
0.000000000000000000e+00 4.486000000000000000e+03 9.017000000000000000e+03 1.343800000000000000e+04 1.842400000000000000e+04 2.304100000000000000e+04
0.000000000000000000e+00 5.186000000000000000e+03 1.072400000000000000e+04 1.598500000000000000e+04 2.151300000000000000e+04 2.634200000000000000e+04
0.000000000000000000e+00 4.533000000000000000e+03 8.966000000000000000e+03 1.351100000000000000e+04 1.830900000000000000e+04 2.342900000000000000e+04
0.000000000000000000e+00 4.968000000000000000e+03 1.017800000000000000e+04 1.454900000000000000e+04 1.958700000000000000e+04 2.471900000000000000e+04
0.000000000000000000e+00 4.420000000000000000e+03 8.547000000000000000e+03 1.370200000000000000e+04 1.882200000000000000e+04 2.355900000000000000e+04
0.000000000000000000e+00 5.250000000000000000e+03 1.035000000000000000e+04 1.580000000000000000e+04 2.135000000000000000e+04 2.615000000000000000e+04
0.000000000000000000e+00 4.700000000000000000e+03 9.200000000000000000e+03 1.405000000000000000e+04 1.855000000000000000e+04 2.300000000000000000e+04
0.000000000000000000e+00 4.550000000000000000e+03 9.050000000000000000e+03 1.360000000000000000e+04 1.855000000000000000e+04 2.320000000000000000e+04
0.000000000000000000e+00 5.100000000000000000e+03 9.750000000000000000e+03 1.505000000000000000e+04 1.975000000000000000e+04 2.505000000000000000e+04
0.000000000000000000e+00 4.900000000000000000e+03 9.900000000000000000e+03 1.435000000000000000e+04 1.935000000000000000e+04 2.435000000000000000e+04
0.000000000000000000e+00 5.250000000000000000e+03 1.040000000000000000e+04 1.590000000000000000e+04 2.165000000000000000e+04 2.615000000000000000e+04
0.000000000000000000e+00 4.550000000000000000e+03 8.950000000000000000e+03 1.375000000000000000e+04 1.830000000000000000e+04 2.275000000000000000e+04
0.000000000000000000e+00 5.100000000000000000e+03 1.065000000000000000e+04 1.560000000000000000e+04 2.030000000000000000e+04 2.530000000000000000e+04
0.000000000000000000e+00 5.150000000000000000e+03 1.025000000000000000e+04 1.570000000000000000e+04 2.155000000000000000e+04 2.605000000000000000e+04
0.000000000000000000e+00 4.850000000000000000e+03 9.850000000000000000e+03 1.435000000000000000e+04 1.930000000000000000e+04 2.440000000000000000e+04
