0.000000000000000000e+00 2.899000000000000000e+03 5.100000000000000000e+03 8.305000000000000000e+03 1.020000000000000000e+04 1.906100000000000000e+04 2.110000000000000000e+04 3.086900000000000000e+04 3.290000000000000000e+04 3.623400000000000000e+04 3.802200000000000000e+04 4.228700000000000000e+04
0.000000000000000000e+00 2.731000000000000000e+03 5.200000000000000000e+03 8.784000000000000000e+03 1.090000000000000000e+04 1.812300000000000000e+04 1.980000000000000000e+04 2.776200000000000000e+04 2.943100000000000000e+04 3.224100000000000000e+04 3.417400000000000000e+04 3.743800000000000000e+04
0.000000000000000000e+00 3.941000000000000000e+03 5.700000000000000000e+03 8.536000000000000000e+03 1.134900000000000000e+04 1.895700000000000000e+04 2.089100000000000000e+04 2.888400000000000000e+04 3.070000000000000000e+04 3.426100000000000000e+04 3.575000000000000000e+04 3.923800000000000000e+04
0.000000000000000000e+00 2.966000000000000000e+03 5.600000000000000000e+03 9.005000000000000000e+03 1.120000000000000000e+04 1.907900000000000000e+04 2.075000000000000000e+04 2.837200000000000000e+04 3.008600000000000000e+04 3.264500000000000000e+04 3.500000000000000000e+04 3.898500000000000000e+04
0.000000000000000000e+00 2.907000000000000000e+03 4.900000000000000000e+03 8.250000000000000000e+03 1.025000000000000000e+04 1.742300000000000000e+04 1.915000000000000000e+04 2.649100000000000000e+04 2.835000000000000000e+04 3.098400000000000000e+04 3.285600000000000000e+04 3.635700000000000000e+04
0.000000000000000000e+00 3.133000000000000000e+03 4.767000000000000000e+03 7.815000000000000000e+03 9.667000000000000000e+03 1.375600000000000000e+04 1.925200000000000000e+04 1.956700000000000000e+04 2.796700000000000000e+04 3.086200000000000000e+04 3.286700000000000000e+04 3.638100000000000000e+04
0.000000000000000000e+00 3.517000000000000000e+03 5.392000000000000000e+03 9.470000000000000000e+03 1.155000000000000000e+04 1.981300000000000000e+04 2.125000000000000000e+04 2.911000000000000000e+04 3.149900000000000000e+04 3.474300000000000000e+04 3.720000000000000000e+04 4.235700000000000000e+04
0.000000000000000000e+00 3.320000000000000000e+03 5.350000000000000000e+03 8.363000000000000000e+03 1.075000000000000000e+04 1.790800000000000000e+04 1.966500000000000000e+04 2.677200000000000000e+04 2.908600000000000000e+04 3.199700000000000000e+04 3.400800000000000000e+04 3.726000000000000000e+04
0.000000000000000000e+00 2.655000000000000000e+03 5.350000000000000000e+03 8.733000000000000000e+03 1.120000000000000000e+04 1.874800000000000000e+04 2.030000000000000000e+04 2.829700000000000000e+04 3.060000000000000000e+04 3.332700000000000000e+04 3.569300000000000000e+04 4.022500000000000000e+04
0.000000000000000000e+00 3.103000000000000000e+03 5.263000000000000000e+03 8.127000000000000000e+03 1.049200000000000000e+04 1.631900000000000000e+04 1.808200000000000000e+04 2.385900000000000000e+04 2.546300000000000000e+04 2.813700000000000000e+04 3.071600000000000000e+04 3.443200000000000000e+04
