0.000000000000000000e+00 3.957000000000000000e+03 5.805000000000000000e+03 1.064000000000000000e+04 1.318100000000000000e+04 2.102800000000000000e+04
0.000000000000000000e+00 4.279000000000000000e+03 5.886000000000000000e+03 9.888000000000000000e+03 1.195600000000000000e+04 2.389700000000000000e+04
0.000000000000000000e+00 1.322000000000000000e+03 7.155000000000000000e+03 7.354000000000000000e+03 1.475900000000000000e+04 1.501600000000000000e+04
0.000000000000000000e+00 4.398000000000000000e+03 6.412000000000000000e+03 1.190300000000000000e+04 1.424500000000000000e+04 2.482700000000000000e+04
0.000000000000000000e+00 4.533000000000000000e+03 7.244000000000000000e+03 1.175900000000000000e+04 1.399400000000000000e+04 2.474400000000000000e+04
0.000000000000000000e+00 4.276000000000000000e+03 6.689000000000000000e+03 1.154600000000000000e+04 1.397400000000000000e+04 2.583200000000000000e+04
0.000000000000000000e+00 4.891000000000000000e+03 7.085000000000000000e+03 1.240400000000000000e+04 1.454500000000000000e+04 2.551400000000000000e+04
0.000000000000000000e+00 3.838000000000000000e+03 6.301000000000000000e+03 1.095900000000000000e+04 1.297600000000000000e+04 2.495700000000000000e+04
0.000000000000000000e+00 3.905000000000000000e+03 7.024000000000000000e+03 1.181100000000000000e+04 1.418100000000000000e+04 2.546000000000000000e+04
0.000000000000000000e+00 5.151000000000000000e+03 7.119000000000000000e+03 1.150800000000000000e+04 1.427500000000000000e+04 2.502300000000000000e+04
0.000000000000000000e+00 4.447000000000000000e+03 6.695000000000000000e+03 1.169600000000000000e+04 1.374600000000000000e+04 2.376100000000000000e+04
0.000000000000000000e+00 3.689000000000000000e+03 5.791000000000000000e+03 1.014900000000000000e+04 1.243400000000000000e+04 2.271700000000000000e+04
0.000000000000000000e+00 4.009000000000000000e+03 6.107000000000000000e+03 9.682000000000000000e+03 1.253400000000000000e+04 2.255900000000000000e+04
0.000000000000000000e+00 3.721000000000000000e+03 5.968000000000000000e+03 1.004700000000000000e+04 1.245300000000000000e+04 2.243700000000000000e+04
0.000000000000000000e+00 4.090000000000000000e+03 6.918000000000000000e+03 7.746000000000000000e+03 1.455300000000000000e+04 1.462600000000000000e+04
0.000000000000000000e+00 4.612000000000000000e+03 7.351000000000000000e+03 1.191100000000000000e+04 1.420600000000000000e+04 2.394300000000000000e+04
0.000000000000000000e+00 4.175000000000000000e+03 6.662000000000000000e+03 1.103100000000000000e+04 1.375600000000000000e+04 2.443200000000000000e+04
0.000000000000000000e+00 4.786000000000000000e+03 7.281000000000000000e+03 1.219700000000000000e+04 1.565100000000000000e+04 2.527500000000000000e+04
0.000000000000000000e+00 4.577000000000000000e+03 6.801000000000000000e+03 1.122300000000000000e+04 1.398900000000000000e+04 2.441700000000000000e+04
0.000000000000000000e+00 3.928000000000000000e+03 7.147000000000000000e+03 1.186400000000000000e+04 1.515900000000000000e+04 2.581000000000000000e+04
0.000000000000000000e+00 4.756000000000000000e+03 7.335000000000000000e+03 1.128400000000000000e+04 1.378400000000000000e+04 2.458200000000000000e+04
0.000000000000000000e+00 4.670000000000000000e+03 6.930000000000000000e+03 1.129200000000000000e+04 1.362400000000000000e+04 2.352400000000000000e+04
0.000000000000000000e+00 3.871000000000000000e+03 6.309000000000000000e+03 1.122100000000000000e+04 1.346900000000000000e+04 2.486900000000000000e+04
0.000000000000000000e+00 4.719000000000000000e+03 6.806000000000000000e+03 1.068300000000000000e+04 1.355000000000000000e+04 2.461000000000000000e+04
0.000000000000000000e+00 4.674000000000000000e+03 7.586000000000000000e+03 1.207700000000000000e+04 1.411600000000000000e+04 2.616200000000000000e+04
0.000000000000000000e+00 4.258000000000000000e+03 6.055000000000000000e+03 1.017900000000000000e+04 1.227700000000000000e+04 2.257000000000000000e+04
0.000000000000000000e+00 4.064000000000000000e+03 6.260000000000000000e+03 1.028900000000000000e+04 1.248400000000000000e+04 2.248700000000000000e+04
0.000000000000000000e+00 5.033000000000000000e+03 7.474000000000000000e+03 1.315800000000000000e+04 1.545500000000000000e+04 2.466900000000000000e+04
0.000000000000000000e+00 5.128000000000000000e+03 7.176000000000000000e+03 1.243700000000000000e+04 1.442000000000000000e+04 2.485900000000000000e+04
0.000000000000000000e+00 4.400000000000000000e+03 6.496000000000000000e+03 1.157600000000000000e+04 1.391900000000000000e+04 2.262300000000000000e+04
0.000000000000000000e+00 3.893000000000000000e+03 6.342000000000000000e+03 1.058900000000000000e+04 1.279600000000000000e+04 2.211100000000000000e+04
0.000000000000000000e+00 3.504000000000000000e+03 5.560000000000000000e+03 9.961000000000000000e+03 1.215700000000000000e+04 2.360000000000000000e+04
0.000000000000000000e+00 4.401000000000000000e+03 6.702000000000000000e+03 1.116600000000000000e+04 1.386500000000000000e+04 2.413000000000000000e+04
0.000000000000000000e+00 4.083000000000000000e+03 6.521000000000000000e+03 1.177900000000000000e+04 1.412900000000000000e+04 2.452700000000000000e+04
0.000000000000000000e+00 4.290000000000000000e+03 6.712000000000000000e+03 1.125500000000000000e+04 1.354100000000000000e+04 2.528400000000000000e+04
0.000000000000000000e+00 3.784000000000000000e+03 6.799000000000000000e+03 1.080600000000000000e+04 1.285500000000000000e+04 2.338500000000000000e+04
0.000000000000000000e+00 5.178000000000000000e+03 8.406000000000000000e+03 1.327700000000000000e+04 1.605700000000000000e+04 2.488200000000000000e+04
0.000000000000000000e+00 3.847000000000000000e+03 6.158000000000000000e+03 1.036000000000000000e+04 1.308400000000000000e+04 2.631500000000000000e+04
0.000000000000000000e+00 4.947000000000000000e+03 7.630000000000000000e+03 1.232300000000000000e+04 1.486100000000000000e+04 2.596000000000000000e+04
0.000000000000000000e+00 4.386000000000000000e+03 6.545000000000000000e+03 1.094100000000000000e+04 1.321100000000000000e+04 2.131600000000000000e+04
0.000000000000000000e+00 4.437000000000000000e+03 6.732000000000000000e+03 1.109500000000000000e+04 1.329500000000000000e+04 2.245700000000000000e+04
0.000000000000000000e+00 3.748000000000000000e+03 6.064000000000000000e+03 1.034300000000000000e+04 1.265900000000000000e+04 2.200700000000000000e+04
0.000000000000000000e+00 4.849000000000000000e+03 7.458000000000000000e+03 1.161700000000000000e+04 1.362300000000000000e+04 2.341000000000000000e+04
0.000000000000000000e+00 4.490000000000000000e+03 6.705000000000000000e+03 1.174600000000000000e+04 1.390900000000000000e+04 2.297300000000000000e+04
0.000000000000000000e+00 3.845000000000000000e+03 6.604000000000000000e+03 1.112700000000000000e+04 1.358400000000000000e+04 2.354600000000000000e+04
0.000000000000000000e+00 3.199000000000000000e+03 5.807000000000000000e+03 9.301000000000000000e+03 1.171900000000000000e+04 2.112900000000000000e+04
0.000000000000000000e+00 4.537000000000000000e+03 6.856000000000000000e+03 1.172400000000000000e+04 1.398800000000000000e+04 2.386900000000000000e+04
0.000000000000000000e+00 4.294000000000000000e+03 6.754000000000000000e+03 1.185900000000000000e+04 1.471400000000000000e+04 2.544800000000000000e+04
0.000000000000000000e+00 4.584000000000000000e+03 7.054000000000000000e+03 1.170000000000000000e+04 1.416500000000000000e+04 2.475900000000000000e+04
0.000000000000000000e+00 4.256000000000000000e+03 6.524000000000000000e+03 1.081900000000000000e+04 1.308700000000000000e+04 1.398700000000000000e+04
0.000000000000000000e+00 4.206000000000000000e+03 6.175000000000000000e+03 9.762000000000000000e+03 1.190700000000000000e+04 2.250800000000000000e+04
0.000000000000000000e+00 5.188000000000000000e+03 8.136000000000000000e+03 1.401700000000000000e+04 1.652400000000000000e+04 2.529800000000000000e+04
0.000000000000000000e+00 4.334000000000000000e+03 6.206000000000000000e+03 1.045200000000000000e+04 1.247600000000000000e+04 2.139800000000000000e+04
0.000000000000000000e+00 3.588000000000000000e+03 6.159000000000000000e+03 1.035200000000000000e+04 1.262300000000000000e+04 2.265900000000000000e+04
0.000000000000000000e+00 4.662000000000000000e+03 7.128000000000000000e+03 1.128600000000000000e+04 1.316100000000000000e+04 2.141200000000000000e+04
