0 9088 11203 14218 16650 24180 25603 28094 30196 39115 40603 43171
0 7860 8977 12721 14131 21943 23127 25913 27433 36061 37480 40707
0 9211 10751 13488 14816 24793 26341 29436 31717 41593 43416 47225
0 8835 10098 14426 16190 24272 25700 29038 30877 40195 41800 45515
0 8393 9984 13098 14958 23758 25368 28088 29929 38755 40668 44806
0 3251 5131 8770 10903 18672 20015 28521 29843 33064 34883 39106
0 3337 5087 8830 10262 18838 19902 27882 29144 32233 33870 38433
0 3345 5108 8276 10014 17256 18491 26118 27415 30575 32078 36011
0 3387 5343 9210 11222 18320 19607 26998 28245 31324 33422 37162
