8.331309664362699374e-01,8.338172329010884454e-01,8.333369978242476384e-01,8.304111849026564185e-01,8.266594546862255921e-01,8.252869870404087038e-01,8.278282433795586259e-01,8.325751348721774914e-01,8.362580917299359262e-01,8.368544200366138108e-01,8.349366586999962259e-01,8.324246645620065888e-01,8.307664179874663102e-01,8.303710583066036266e-01,8.311290010631176006e-01,8.327885475967715667e-01,8.348875011586721628e-01,8.367183031535270210e-01,8.374932977027529368e-01,8.366956753888520337e-01,8.346984860525734629e-01,8.328109470771815070e-01,8.323314557069998454e-01,8.336294841223157448e-01,8.361750356464929812e-01,8.389471653524898098e-01,8.406184596342336501e-01,8.401599811059273781e-01,8.378843900012103996e-01,8.355198484954888816e-01,8.350371509653543578e-01,8.369482416563608362e-01,8.392295329367583934e-01,8.391151618178748217e-01,8.360264461539262948e-01,8.318022097757346023e-01,8.286861353571842725e-01,8.281209495818294686e-01,8.303147815333044024e-01,8.336869849847734493e-01,8.357426456317623709e-01,8.355339191293823520e-01,8.348295662516829196e-01,8.360484725421023500e-01,8.393742913810853246e-01,8.424163303028213701e-01,8.422928565361489373e-01,8.385210577546714505e-01,8.347321536331138159e-01,8.351786941488896776e-01,8.390896594061678648e-01,8.412331358149173210e-01,8.385614751339592887e-01,8.335753076458467525e-01,8.303803742715611946e-01,8.301866396635476653e-01,8.315947060882010744e-01,8.329910642470768067e-01,8.334865914468480019e-01,8.325000807667269909e-01,8.292786020521492052e-01,8.232786413978210316e-01,8.162328550805743044e-01,8.134346610890292872e-01,8.191846939653130155e-01,8.310710765464133232e-01,8.426314695549450562e-01,8.496521733009864130e-01,8.511967184983227908e-01,8.480083157147908501e-01,8.419949494156431236e-01,8.356287758641490759e-01,8.311115757699762963e-01,8.297326945207567084e-01,8.315391470048560940e-01,8.346972772027625442e-01,8.359005813721865907e-01,8.332317386222362066e-01,8.279524184589863722e-01,8.221059555885301684e-01,8.159841025226117761e-01,8.116561630123659832e-01,8.205147144492843658e-01,8.583327657759242113e-01,9.220455877157187619e-01,9.801158103601371741e-01,1.000000000000000000e+00,9.815703035410506816e-01,9.513868509453875522e-01,9.284114158410629036e-01,9.111303171911152576e-01,8.925175078615787960e-01,8.717135638249607910e-01,8.511730753920166981e-01,8.309749978754551458e-01,8.091427925825207534e-01,7.850404904749289647e-01,7.600314520279942698e-01,7.355494267133474429e-01,7.120450587926540065e-01,6.892755313647503934e-01,6.666006524225935870e-01,6.433103253731666804e-01,6.190483139248296185e-01,5.939144731844159253e-01,5.684239554573630171e-01,5.434003140717922342e-01,5.195652752327819535e-01,4.972546938761345792e-01,4.765201033942646491e-01,4.572504830680380050e-01,4.392461354960288666e-01,4.222855933093307979e-01,4.061466531319754547e-01,3.906182147939482596e-01,3.755395397569801230e-01,3.608270058504280398e-01,3.464389775086060275e-01,3.323340278900417943e-01,3.184501803251819085e-01,3.047050840629914603e-01,2.910092800931380896e-01,2.772731187890526416e-01,2.634257147186335191e-01,2.495057110508012710e-01,2.357618201824349113e-01,2.226677988185594426e-01,2.110946314084909681e-01,2.023168242051551491e-01,1.969245243946917967e-01,1.934940415043605866e-01,1.895290613158246429e-01,1.838679768244065871e-01,1.771850986793096772e-01,1.705203975274960926e-01,1.643350422171988845e-01,1.586404798032902408e-01,1.532541451458370729e-01,1.479622286975112722e-01,1.428088797246860886e-01,1.381896183208699003e-01,1.345189256842967140e-01,1.319669146618397959e-01,1.305390950675510142e-01,1.301704417405573078e-01,1.306923199133382119e-01,1.317799902711725424e-01,1.328224271998946493e-01,1.328653709799764715e-01,1.308882112074521709e-01,1.265558151681978327e-01,1.210737698076488206e-01,1.165078980772127626e-01,1.140918278777298539e-01,1.138056546647516765e-01,1.149824980420994930e-01,1.167830992591179784e-01,1.190998260387042956e-01,1.234139468662677624e-01,1.319587230315649173e-01,1.438210868039281609e-01,1.488217185950890531e-01,1.355431300865846678e-01,1.247238684988771634e-01,1.818315201254214475e-01,3.546952455602326304e-01,5.937362486703863240e-01,7.826749246722801701e-01,8.584393693962580896e-01,8.571225916837933445e-01,8.409691729390229575e-01,8.356972072739022872e-01,8.384577901305020342e-01,8.414902276395900271e-01,8.411745100784718820e-01,8.384033581119203493e-01,8.350296856236890664e-01,8.320754785681723220e-01,8.307660325956427450e-01,8.334253433315800264e-01,8.408459871476678948e-01,8.480532069227092462e-01,8.475044121742110192e-01,8.394373631070038977e-01,8.337269494400991743e-01,8.367989558062494115e-01,8.410535848072020482e-01,8.357402499996485767e-01,8.244171939390562143e-01,8.201091539628754257e-01,8.251868907100593509e-01,8.265999319431844850e-01,8.142644124083115997e-01,7.944061270826892063e-01,7.788877078727644010e-01,7.696905088055379096e-01,7.609968074052776421e-01,7.512640711887631495e-01,7.458719699820390847e-01,7.513103487484142917e-01,7.711279683892208192e-01,8.015937009115552403e-01,8.273551791737894234e-01,8.296554954048699360e-01,8.050463553132249928e-01,7.702917846492332021e-01,7.420197125252975257e-01,7.209982350668683315e-01,7.000349715185765209e-01,6.761223466694914475e-01,6.511161060397439027e-01,6.270565662779620242e-01,6.044879890888058549e-01,5.829791801235530979e-01,5.614900302180267921e-01,5.388666263493927522e-01,5.148774466224628199e-01,4.910503420959311804e-01,4.693429698551578322e-01,4.498208945780551304e-01,4.308264403884429772e-01,4.112834001828885588e-01,3.917486606298274388e-01,3.732591443979121348e-01,3.562237246423656800e-01,3.405378377766480336e-01,3.259795898211842458e-01,3.123215091362144813e-01,2.993361238165121452e-01,2.867959619568453133e-01,2.744735516519860585e-01,2.621414209967029563e-01,2.495720980857673854e-01,2.365381111244866941e-01,2.228167929596780172e-01,2.082895687855996492e-01,1.932985354660939070e-01,1.788471093379819521e-01,1.660088043196162044e-01,1.550707107649137440e-01,1.455333461445300069e-01,1.368249657383999174e-01,1.286331445211759961e-01,1.208834728967005528e-01,1.138053193479031944e-01,1.078572812304352119e-01,1.033771119046218989e-01,1.001130282641110036e-01,9.720282569134393313e-02,9.375392047464116418e-02,8.929924546737473545e-02,8.386683988361946784e-02,7.803058946185366385e-02,7.270369232416777627e-02,6.857655538621966473e-02,6.586598699296715431e-02,6.441028364036208154e-02,6.358065828301281974e-02,6.236265321556173219e-02,6.005304477151370696e-02,5.729220121652236347e-02,5.575920208640856163e-02,5.588950532770227408e-02,5.574217767805485224e-02,5.339935262933556692e-02,5.008166549200101375e-02,4.895810295393911854e-02,5.066921591165449851e-02,5.257277387150759151e-02,5.238189006797797087e-02,5.027470877287417567e-02,4.745888520758540646e-02,4.451609710148735771e-02,4.146965180729394324e-02,3.848445567662390349e-02,3.596528220722056135e-02,3.406917303962465893e-02,3.246518061006958139e-02,3.076343465229812099e-02,2.896382095238900570e-02,2.727975635959910619e-02,2.566919703729887356e-02,2.381847323932359886e-02,2.157251812223342363e-02,1.914427231950412839e-02,1.699612288656946954e-02,1.572799981435555119e-02,1.574972108475946805e-02,1.677025515687948984e-02,1.787814154469310329e-02,1.847734016416570368e-02,1.993826320033100646e-02,2.540902489962708691e-02,3.461354654116996499e-02,4.041841261368773336e-02,4.025459073170220559e-02,5.435231645510393145e-02,1.170851272034749285e-01,2.422151688773702405e-01,4.102035685517311236e-01,5.864070049174170407e-01,7.344109174726645151e-01,8.255425661907435098e-01,8.574511242679995204e-01,8.559234333954238716e-01,8.479569872286709664e-01,8.438480805773134197e-01,8.431790593578846194e-01,8.431623086748564200e-01,8.415895727623353695e-01,8.390879954552027398e-01,8.385515510838225106e-01,8.409894727209979992e-01,8.439211522849496827e-01,8.444154145135721601e-01,8.418369965121668130e-01,8.373732967227562884e-01,8.325959867714859408e-01,8.288841285023631489e-01,8.273740511567352351e-01,8.288199864522300953e-01,8.324981786147005458e-01,8.354485246950202892e-01,8.349359027552599732e-01,8.320045716393172919e-01,8.306386644932742813e-01,8.330847542608289524e-01,8.372670761030607256e-01,8.389517345334881471e-01,8.354850242629823232e-01,8.280976501203214379e-01,8.202622295005315145e-01,8.142339668658808982e-01,8.098433726123726029e-01,8.058940812558488265e-01,8.013934507580854349e-01,7.956828409124000467e-01,7.883678834315849260e-01,7.796462353605496665e-01,7.704313235519522074e-01,7.619522763144890298e-01,7.554430151461635212e-01,7.515499342451967824e-01,7.487724746193944458e-01,7.434091741588864100e-01,7.340738140862457239e-01,7.265158368610140638e-01,7.314718678845090194e-01,7.559650045401520302e-01,7.908261088470480704e-01,8.106690553700351964e-01,7.969857227662304755e-01,7.591598999025858108e-01,7.220686278345882503e-01,6.973626356766549073e-01,6.780484902905393740e-01,6.555459428954426571e-01,6.296770306346681778e-01,6.040569081315271260e-01,5.804708982357582592e-01,5.586730946268764209e-01,5.377424774742350921e-01,5.167761722915317213e-01,4.955385359842517379e-01,4.745756982093831122e-01,4.546161174925600346e-01,4.361526759432256539e-01,4.192026595452837956e-01,4.030316685670518595e-01,3.866354595586345422e-01,3.698449100552341218e-01,3.534559848453329156e-01,3.380669265769286058e-01,3.233701238526967003e-01,3.086082184184877897e-01,2.933686198254888411e-01,2.781640844788913491e-01,2.640455439876926436e-01,2.515772782374850469e-01,2.405105748665258558e-01,2.302398189413667473e-01,2.201124664695064681e-01,2.094763883400333204e-01,1.977395378577125606e-01,1.847221871314181363e-01,1.711169769272705143e-01,1.581658313240010549e-01,1.467470103326770359e-01,1.369503883193193550e-01,1.284403222606310124e-01,1.208077149679312040e-01,1.136414313438547097e-01,1.065304904713865047e-01,9.908959573285144873e-02,9.119365200854727405e-02,8.344257077428945957e-02,7.698493251354672495e-02,7.227072634899704695e-02,6.818711045294101325e-02,6.323299090167638914e-02,5.736430402723492750e-02,5.190773509049113194e-02,4.792650827319590301e-02,4.537176777693341378e-02,4.359178430607873328e-02,4.198035891862882119e-02,4.023566750527571290e-02,3.827788910336141215e-02,3.610088344767618113e-02,3.373565877977403177e-02,3.123571785154064320e-02,2.867273289670271494e-02,2.615035886045178129e-02,2.379824581957518462e-02,2.175257554966865403e-02,2.012649021886387876e-02,1.891808877004533956e-02,1.794447990691170822e-02,1.700014120394124917e-02,1.615795064234513967e-02,1.580513699402769437e-02,1.619340927926654281e-02,1.701346344864235541e-02,1.759358382524840725e-02,1.746855755295045887e-02,1.669490107535666693e-02,1.554369837475046146e-02,1.401272839456224953e-02,1.186558432678488234e-02,9.341324601605896852e-03,7.676223206583195242e-03,8.199304188052095738e-03,1.059816792412807823e-02,1.283116543210311919e-02,1.315955386013701635e-02,1.151934402233487434e-02,8.903853284933002307e-03,6.507186955529605833e-03,5.349935547477293642e-03,5.630962423962988621e-03,6.335763464110908023e-03,6.260340982923447151e-03,5.308819774705813600e-03,4.413397957482627365e-03,4.682884323472305370e-03,6.565372441699808548e-03,9.335745449754967104e-03,1.183521558150994572e-02,1.366685861576216743e-02,1.522555981513099704e-02,1.661948318103212766e-02,1.697887921646311707e-02,1.531087298636283657e-02,1.226821796853789191e-02,1.032592541493702887e-02,1.114034237428491655e-02,1.321953045730891139e-02,1.366294950471626767e-02,1.181246269616740251e-02,9.633958376573216811e-03,8.653698110230102422e-03,7.947829987911983127e-03,5.800463115876699355e-03,2.441183763445695966e-03,0.000000000000000000e+00,7.915310381370832754e-05,2.331368503885905118e-03,5.409046191234549716e-03,8.208951328824745999e-03,1.003208311880010757e-02,1.042276158330620282e-02,9.555821828491949457e-03,8.609454183819181122e-03,8.938648502927051126e-03,1.079573767455711993e-02,1.334388358893265868e-02,1.564262211066447944e-02,1.710870791626577583e-02,1.746587719563536326e-02,1.702385089972221002e-02,1.689196425991197972e-02,1.804978797824419862e-02,2.018437780420578517e-02,2.202076363252180452e-02,2.243060876410248039e-02,2.098643035299356530e-02,1.846907591211532917e-02,1.703126348044523355e-02,1.826376053676087574e-02,2.104354044812113342e-02,2.293043758469962348e-02,2.333879655276235518e-02,2.372591389776579004e-02,2.495253577561009142e-02,2.604039185609419160e-02,2.582258687638809905e-02,2.460675408159090916e-02,2.366993735084083755e-02,2.406795599651462628e-02,2.648449244224983234e-02,3.178179490442561289e-02,4.051688678198602650e-02,4.963201727390038898e-02,5.179313338135609068e-02,5.276667538610051167e-02,9.621515078200865156e-02,2.411186504065563896e-01,4.832715004382131530e-01,7.228849084335343678e-01,8.561208366945322057e-01,8.772000774502922704e-01,8.533192553957293924e-01,8.356581754468983547e-01,8.336492802305867089e-01,8.404103631150660059e-01,8.483606773091881825e-01,8.524443146682066930e-01,8.515945206147912394e-01,8.473251450711057897e-01,8.415331542299233636e-01,8.358526046443307544e-01,8.315551556714745329e-01,8.295173382908027637e-01,8.302930493377673749e-01,8.336425579835490263e-01,8.379566298956453441e-01,8.408682413550756518e-01,8.402713685301020918e-01,8.351163898629977433e-01,8.272466702065460753e-01,8.220165264875218814e-01,8.233087646047766439e-01,8.288523410970978222e-01,8.334034414586978246e-01,8.343168457421894502e-01,8.322949902988755477e-01,8.291846996470626507e-01,8.267356278299066163e-01,8.259071437847638197e-01,8.266084054636705369e-01,8.282454559335706845e-01,8.301800276385782329e-01,8.319906843013767928e-01,8.337212997160048378e-01,8.357678947513275114e-01,8.385033017144167822e-01,8.417807047929060094e-01,8.446650794873717949e-01,8.458508382213241195e-01,8.444572683497952870e-01,8.408630402984740293e-01,8.365560237504493513e-01,8.332534710972829828e-01,8.323990788213937453e-01,8.343748714359041641e-01,8.371844070647839198e-01,8.373082050684572675e-01,8.335836111448184926e-01,8.297411007494075452e-01,8.307336234689579602e-01,8.364291910034006294e-01,8.413773824386868716e-01,8.414332782817462997e-01,8.377830520748564824e-01,8.340207864243025515e-01,8.323440855893634582e-01,8.331029032700166814e-01,8.356377376185334382e-01,8.385587040069056863e-01,8.402083524386682045e-01,8.395887024910734242e-01,8.372456579864590021e-01,8.349000979985322646e-01,8.343062893155241966e-01,8.359822667982803601e-01,8.386357042899303949e-01,8.405051600407039691e-01,8.408822696040060274e-01,8.400415270643885046e-01,8.385299172183774408e-01,8.368515717942182075e-01,8.352793104266097446e-01,8.338097570097164901e-01,8.324515317053657881e-01,8.314804878348965866e-01,8.312738953041924894e-01,8.318959830449743631e-01,8.329704918714971873e-01,8.339309163503900724e-01,8.342786553374467173e-01,8.338944940302901454e-01,8.331781440022171248e-01,8.327128009332966929e-01,8.328697816680366017e-01,8.337275127282615106e-01,8.351801772710842897e-01,8.369286194177070204e-01,8.385047312371163297e-01,8.393860451317786131e-01,8.391061865497645433e-01,8.375209369223430844e-01,8.350418561413769369e-01,8.324110959274063637e-01,8.303900194026193615e-01,8.295833037083806261e-01,8.300635804375681159e-01,8.311103087104514398e-01,8.315729683302626185e-01,8.304691191030226793e-01,8.280541583364607883e-01,8.265644725194966069e-01,8.284753404523039766e-01,8.333151205062839795e-01,8.374347985933869865e-01,8.379703493836209161e-01,8.356883862286218490e-01,8.333518305661380410e-01,8.327231393530005743e-01,8.334612844519022623e-01,8.343214381519626910e-01,8.345900641147191434e-01,8.344608025032208554e-01
